2021-12-11;Wsbk mandalika;1469494647248588812;rinducuaca;Rindu;Liat gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula EDukung yok #BalapanItuAduCepat Bukan Debat https://t.co/HxPka6Kj2u;0;0;0;False
2021-12-11;Wsbk mandalika;1469488453746245633;cxahaya;cxahaya;adanya WSBK Mandalika juga berdampak baik untuk Indonesia nah saatnya kita juga bisa mendukung Formula E di jakarta… https://t.co/zCSaTSLfgf;0;0;0;False
2021-12-11;Wsbk mandalika;1469483321776230403;pizz445;Pizza;Sama dgn dampak WSBK Mandalika aja positif , Formula E di Jakarta jg pastilah akan berdampak positif#BalapanItuAduCepat Bukan Debat;0;0;0;False
2021-12-11;Wsbk mandalika;1469479227636338691;detikoto;detikoto;#MostPopuler Antara Toprak Remaja, Ketemu Bos Yamaha Indonesia, Juara Dunia WSBK di Mandalika https://t.co/UZSR5rsIVF;0;0;0;False
2021-12-11;Wsbk mandalika;1469477449062703110;detikoto;detikoto;Antara Toprak Remaja, Ketemu Bos Yamaha Indonesia, Juara Dunia WSBK di Mandalika https://t.co/NS32LIzUQS;1;0;0;False
2021-12-11;Wsbk mandalika;1469473808507498498;Kalee90719135;Kalee;Liat gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula E. Ayoklah Dukung formula e di jakarta… https://t.co/4CE5FKPPXS;2;0;1;False
2021-12-11;Wsbk mandalika;1469472045029224452;Nia23653333;Nia;Dampak dari WSBK Mandalika aja udh positif kan? Apalagi formula E udah sesimpel itu aja cara pikirnya. Dukung dong… https://t.co/nDiJihF3Ep;0;0;0;False
2021-12-11;Wsbk mandalika;1469472006156529673;fakstual;fakstual;Itu yang acara WSBK Mandalika aja dampaknya positif banget. Ini Formula E lho, Man. Patut buat didukung dan gak pe… https://t.co/7GTZwWbgjW;0;0;0;False
2021-12-11;Wsbk mandalika;1469472005942435842;Int4n4_;Intan;Liat gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirnya. Dukung… https://t.co/UoDbc97sie;0;0;0;False
2021-12-11;Wsbk mandalika;1469472004029906950;m_salsabillla;Monalisa Salsabillla;Liat gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirnya. Dukung… https://t.co/GKl6ksyqs6;0;0;0;False
2021-12-11;Wsbk mandalika;1469472003325190150;FarrazElvano;Farraz;Coba Liat deh gimana dampak WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirn… https://t.co/wPq63o7mZf;0;0;0;False
2021-12-11;Wsbk mandalika;1469472001903325186;Albi_rn;Albi;Udah Liat blm gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirny… https://t.co/z6dO4oWrCo;0;0;0;False
2021-12-11;Wsbk mandalika;1469472000984829952;teraopis;teraopis;Liat deh kayak gimana dampak WSBK Mandalika, positif kan? Apalagi Formula E gituAyolah dukung Formula E di Jakarta… https://t.co/mPLn2fFhQD;0;0;0;False
2021-12-11;Wsbk mandalika;1469471997604384768;primastinde;Primastinde;Liat gmana dampak tentang WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirnya… https://t.co/Fb3LHOhdJH;0;0;0;False
2021-12-11;Wsbk mandalika;1469471996996198403;Roka58542413;Roka;Liat gmana dampak WSBK Mandalika aja positif kan? Apalagi Formula EUdah sesimpel itu aja sih cara pikirnya. Dukung… https://t.co/gyOcCjpM9w;0;0;0;False
2021-12-10;Wsbk mandalika;1469191673112449027;BUMNSlemanHadir;BUMN_Sleman_Hadir;yang akan berlangsung, antara lain IATC 2021, WSBK 2021, MotoGP 2022, dan event balap motor lainnya. Kami pun akan… https://t.co/BmBvrBbhZw;0;0;0;False
2021-12-10;Wsbk mandalika;1469191571111251968;BUMNSlemanHadir;BUMN_Sleman_Hadir;Sirkuit Mandalika yang akan menjadi venue WSBK 2021 sebentar lagi ini juga dijajal langsung oleh Pak @jokowi dengan… https://t.co/FntEh9satE;0;0;0;False
2021-12-10;Wsbk mandalika;1469160826821296131;motor_hr;HR Motor Cinagara;CHAZ DAVIES BEST MOMENT 15 TAHUN KARIR DI WSBK PENSIUN DENGAN BAHAGIA DI SIRKUIT MANDALIKAhttps://t.co/puq2AoMGwg https://t.co/4ARIKGzvoH;0;0;0;False
2021-12-10;Wsbk mandalika;1469150925663002628;Indonesia_SEZ;Indonesia SEZ;KawanKEK motif batik yg ada di sirkuit mandalika terinspirasi dari kain tenun ikat khas sasak.#tahukahkamu sasak ad… https://t.co/Ja9bCgzdm8;1;0;0;False
2021-12-09;Wsbk mandalika;1468916986008666116;BUMNSlemanHadir;BUMN_Sleman_Hadir;World Superbike (WSBK) di Sirkuit Mandalika, Nusa Tenggara Barat pada 19-21 November 2021.BUMN media ini menjadi… https://t.co/E0yQiZtMob;0;0;0;False
2021-12-09;Wsbk mandalika;1468916824624435200;BUMNSlemanHadir;BUMN_Sleman_Hadir;Sobat BUMN, apakah jagoanmu menang di ajang World Superbike (WSBK) 2021 Mandalika kemarin?Kantor Berita ANTARA di… https://t.co/L69v3xxzLx;0;0;0;False
2021-12-09;Wsbk mandalika;1468904410654797825;Kemenparekraf;Pariwisata & Ekonomi Kreatif;Seperti WSBK lalu, festival yang akan digelar adalah Festival Mandalika Mataram Fair dan Pameran Mutiara. Kedua g… https://t.co/za7MZmKcMI;4;0;1;False
2021-12-09;Wsbk mandalika;1468837192478826496;nurkholiswyd;🇮🇩Nurkholis Wahyudi Fachruddin;@Citraanisaaa_ Dari Sirkuit Internasional Pertamina Mandalika.Juara WSBK tahun 2021 Toprak;0;0;0;False
2021-12-09;Wsbk mandalika;1468770154116829189;jpnncom;JPNN.com;Dorna Sports resmi merilis ajang  MotoGP di Sirkuit Mandalika 20 Maret 2022. Polda NTB menyiapkan sejumlah rencana… https://t.co/3YiuI8sbfa;1;0;0;False
2021-12-08;Wsbk mandalika;1468715142196072451;nyak_ih_meutuah;nyak ih meutuah;Kami kesal, marah, &amp;" kecewa melihat kenyataan bhw ""bendera merah putih"" dilarang dikibarkan di LN &amp"; DN spt: Thomas… https://t.co/HtxngDlivD;1;0
2021-12-08;Wsbk mandalika;1468627586020372482;CNNIndonesia;CNN Indonesia;Ketika Kawasaki Terkenang Aksi Jonathan Rea di WSBK Mandalika https://t.co/IpeOYYaEIl;12;0;1;False
2021-12-08;Wsbk mandalika;1468580994055753731;krtmlm;komentator;@jawapos olah raga kayagini ngitung untungrugi nya gimana? wsbk &amp; gp mandalika, PON, SEA GAMES, dll. untung atau rugi? 🤔;0;0;0
2021-12-08;Wsbk mandalika;1468536786901106689;Paltiwest;NalaR ®️ ☕;Setelah menjadi tuan rumah perhelatan event World Superbike (WSBK) Indonesian Round, Kawasan Pariwisata The Mandali… https://t.co/mMSUhzWZ1G;7;0;1;False
2021-12-08;Wsbk mandalika;1468475234172952578;haloindonesia88;majalah_haloindonesia;Mandalika, https://t.co/wKgHpxyppM - Setelah menjadi tuan rumah perhelatan event World Superbike (WSBK) Indonesian… https://t.co/uIS8hysV33;0;0;0;False
2021-12-08;Wsbk mandalika;1468447935402704899;binofficial_ri;Badan Intelijen Negara;Kesuksesan penyelenggaraan World Super Bike (WSBK) di Mandalika menunjukan kesiapan Indonesia menjadi tuan rumah ac… https://t.co/W0IKQicZQw;39;0;5;False
2021-12-07;Wsbk mandalika;1468278418726735878;mediamonitor21;MediaMonitoring;Tim Toprak Sudah Kangen Mengaspal di WSBK Mandalika https://t.co/UU3TVislzI;0;0;0;False
2021-12-07;Wsbk mandalika;1468278412582146049;21BeritaTerkini;Berita Terkini;Tim Toprak Sudah Kangen Mengaspal di WSBK Mandalika https://t.co/rprY3mWzkx;0;0;0;False
2021-12-07;Wsbk mandalika;1468256663526264832;CNNIndonesia;CNN Indonesia;Tim Toprak Sudah Kangen Mengaspal di WSBK Mandalika https://t.co/dzKkQjpHEK;15;0;2;False
2021-12-07;Wsbk mandalika;1468189356896645120;adriantama46;Adriantama;Melihat WSBK bisa mampir Mandalika, bukan tidak mungkin seri asia lainnya bisa menggelar MotoGP lagi https://t.co/VzAS980ga3;0;0;0;False
2021-12-07;Wsbk mandalika;1468132828432896000;PemilihJ;Pemilih Sejati Jokowi;Setelah menjadi tuan rumah perhelatan event World Superbike (WSBK) Indonesian Round, Kawasan Pariwisata The Mandali… https://t.co/B7dTf3kDR8;0;0;0;False
2021-12-07;Wsbk mandalika;1468111373712302083;ImigrasiMataram;Kantor Imigrasi Mataram;Kasubsi Penindakan Keimigrasian Kantor Imigrasi Kelas I TPI Mataram, Reza Mulyawan didampingi seorang JFT Analis Ke… https://t.co/3A7YOWft5k;1;0;0;False
2021-12-07;Wsbk mandalika;1468079674131685379;detikcom;detikcom;Jonathan Rea jadi pemenang di dua balapan WSBK yang digelar di Pertamina Mandalika International Street Circuit. Pe… https://t.co/bOkwSonvED;12;0;3;False
2021-12-07;Wsbk mandalika;1468030225577484290;disinisadat;Initial.Dad;@nuicemedia Selama pintu masuk dr luar negerinya yg diperketat hrusnya yg di dalam negeri aman2 aja sih. Biarin aja… https://t.co/XTsLWzWl1o;46;0;26;False
2021-12-06;Wsbk mandalika;1467850557997993988;YuslimArliN;ucim;@Widino Pembalap dan kru WSBK kmren di Mandalika nginepnya juga di container gini.;0;0;0;False
2021-12-06;Wsbk mandalika;1467830951652651011;BUMNBdgSigap;BUMN Bandung Sigap;Peresmian Sirkuit Mandalika membuat kami semakin optimis untuk menyambut penyelenggaraan sejumlah agenda balap moto… https://t.co/0syrQe7XRP;1;0;0;False
2021-12-06;Wsbk mandalika;1467830948364357640;BUMNBdgSigap;BUMN Bandung Sigap;Pembangunan sirkuit yang memakan waktu 14 bulan ini, memiliki kualitas lintasan dan keselamatan sesuai dengan prasy… https://t.co/NxPdCzvteL;1;0;0;False
2021-12-06;Wsbk mandalika;1467807253445046272;McDonayyy;donirzldi;@aimrod Kemaren paw Wsbk Mandalika Rider” nya juga pada istirahat di dalem kontainer kaya gtu;0;0;0;False
2021-12-06;Wsbk mandalika;1467805611001667584;TelkomIndonesia;Telkom Indonesia;Sobat, November lalu Indonesia dipercaya menggelar event bergengsi World Superbike (WSBK) yang berlangsung di Sirku… https://t.co/9DMH7rgzYh;37;0;54;False
2021-12-06;Wsbk mandalika;1467795976345763840;CocoLiveStory;Coltliq Ekajaya;Tak Cuma Gelar WSBK, ITDC Sukses Gelar Mandalika Ultra Trail 100 https://t.co/KNYuNPIr0c https://t.co/shYiycLdPR;0;0;0;False
2021-12-06;Wsbk mandalika;1467733458625564672;motorplusweekly;MOTOR Plus-Online.com;Jelang Tes MotoGP Indonesia 2022 Di Sirkuit Mandalika, Suzuki Incar Sosok Penting Di WSBK? https://t.co/QpHDzPuCwG;0;0;0;False
2021-12-06;Wsbk mandalika;1467718236863037444;budi_dhrc;budi setiawan;@bekti_setyo @Dennysiregar7 @febridiansyah Tapi dari situ negara bakal mendatangkan devisa yg besar dr turis lokal… https://t.co/dJOwadOiQ7;0;0;0;False
2021-12-06;Wsbk mandalika;1467696548146343941;kompascom;Kompas.com;Sandiaga Uno mengatakan, berkaca dari gelaran WSBK yang sudah rampung kemarin, ada banyak pekerjaan rumah yang haru… https://t.co/tmoyUagAfA;3;0;1;False
2021-12-06;Wsbk mandalika;1467682285415587840;surabaya_bumn;Surabaya BUMN Sigap;Peresmian Sirkuit Mandalika membuat kami semakin optimis untuk menyambut penyelenggaraan sejumlah agenda balap moto… https://t.co/TjflacuQBa;0;0;0;False
2021-12-06;Wsbk mandalika;1467682283352039429;surabaya_bumn;Surabaya BUMN Sigap;Pembangunan sirkuit yang memakan waktu 14 bulan, memiliki kualitas lintasan serta keselamatan sesuai dengan prasyar… https://t.co/NBQ2tgIAxM;0;0;0;False
2021-12-06;Wsbk mandalika;1467671454992896000;injourneyID;In Journey;Mereka adalah pemenang #InJourneyReelsChallenge #RoadToWSBK2021 . Nggak hanya itu aja loh, selain nonton gratis WSB… https://t.co/OWIuHRBo3M;0;0;0;False
